,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4730878186968839,3.39943342776204,6.118980169971672,8.385269121813032,10.084985835694052,13.59773371104816,16.54390934844193,19.943342776203966
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26628895184136,5.6657223796034,9.858356940509916,13.711048158640228,19.603399433427764,22.09631728045326,23.909348441926344
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26628895184136,4.419263456090652,6.685552407932012,8.4985835694051,13.484419263456093,17.67705382436261
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8328611898017,4.645892351274788,7.36543909348442,8.498583569405099,10.19830028328612,12.691218130311615,12.691218130311615
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3597733711048159,3.512747875354108,6.458923512747876,9.858356940509916,14.1643059490085
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.246458923512748,2.6062322946175636,4.53257790368272
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7195467422096318,3.8526912181303117,5.779036827195467,7.365439093484419,9.63172804532578,12.804532577903684
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56657223796034,0.6798866855524079,2.4929178470254962,6.23229461756374,10.878186968838527,16.203966005665723
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4730878186968839,3.6260623229461757,5.6657223796034,8.951841359773372,11.89801699716714,16.997167138810198
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7932011331444759,2.1529745042492916,2.9461756373937673,4.305949008498583
10,,,,,,,,,,,,,,,,
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4730878186968839,3.0594900849858355
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.246458923512748,3.5127478753541075,6.458923512747875,9.178470254957507,12.577903682719546,12.577903682719546,12.577903682719546
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9461756373937678,5.325779036827196,7.592067988668556,10.084985835694052,13.824362606232295,19.490084985835697
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019830028328612,3.0594900849858355,6.118980169971671,9.51841359773371,13.144475920679886,17.110481586402265,21.86968838526912,21.869688385269125
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.926345609065156,3.96600566572238,6.458923512747876,9.06515580736544,12.917847025495751,16.430594900849858,16.43059490084986
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3597733711048159,3.512747875354108,5.212464589235128,7.705382436260624,10.878186968838527
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56657223796034,2.4929178470254962,5.6657223796034,5.6657223796034
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6798866855524079,3.286118980169972,6.005665722379604,8.725212464589235,12.577903682719548,12.577903682719548
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4730878186968839,3.39943342776204,6.458923512747877,9.291784702549577,13.484419263456092
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5864022662889519,4.305949008498583,6.912181303116148,9.291784702549576,12.577903682719548,15.977337110481587
21,,,,,,,,,,,,,,,,
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.926345609065156,5.09915014164306,8.498583569405099,12.464589235127479,17.677053824362606,20.1699716713881,24.92917847025496
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26628895184136,3.286118980169972,5.4390934844192635,8.611898016997166,8.611898016997166
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.039660056657224,3.96600566572238,6.23229461756374
