,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,132.24709976798144,113.10021208907742,108.72225038013178,114.16755706653716,114.97120921305182,119.70670897552131,117.81593763533998,,,,,,,
1,148.16799509503372,134.590428491931,123.85123966942149,126.21593186372745,124.09126403123474,124.62715016271501,122.01116071428571,,,,,,,
2,137.07268170426065,143.12614155251143,141.63671023965142,145.41846965699207,146.20710973724883,143.23951490651845,139.01963746223564,,,,,,,
3,139.2454448017149,147.21511922881785,144.65028625954199,149.0829913360693,151.64440513047325,148.75756266205704,141.36852281515854,,,,,,,
4,138.7091121495327,142.40344271113503,140.60842754367934,146.57092907092908,144.6565320665083,143.55157795572305,137.5893829401089,,,,,,,
5,130.5096870342772,136.65541490857947,132.61326329612606,138.79179810725552,138.8306148055207,140.0596107055961,132.13571428571427,,,,,,,
6,133.27230359520638,138.14213518635503,137.6136226642556,142.24152046783627,142.11950394588501,143.60753880266074,138.1056069678824,,,,,,,
7,135.37109375,142.04605678233438,142.49440847557386,147.4612314709236,149.01782729805015,147.52534059945503,144.0699152542373,,,,,,,
8,146.0342516753537,150.1910034602076,141.46495176848876,134.4242614707731,137.68401937046005,136.17906008328376,132.10319685922602,,,,,,,
9,139.47817836812143,143.7572402044293,142.12121212121212,143.11843137254903,141.44814241486068,139.87319665907364,135.11383928571428,,,,,,,
10,129.7864214992928,134.91505016722408,131.96050156739813,134.10882708585248,136.8261127596439,138.89739130434782,133.40170454545455,,,,,,,
11,131.7516879219805,137.33284777858702,136.31520991052994,141.363091272485,141.83925112976112,144.14601769911505,140.40049291435614,,,,,,,
12,139.7274741506647,139.3979797979798,138.82267257758076,141.14077669902912,136.87398843930634,134.75816270060875,134.12864864864864,,,,,,,
13,134.89059727971613,140.29441340782122,141.14699683877765,142.44383149448345,142.4054848188051,138.41455078125,133.68861124459394,,,,,,,
14,138.6218487394958,138.2869708631116,137.26431949553336,138.89518132141083,138.8579127878491,137.83127962085308,132.85314995563442,,,,,,,
15,124.55080831408776,132.0397489539749,132.94509803921568,130.93262752646777,133.52924528301887,133.99079189686924,126.68061485909479,,,,,,,
16,137.14021927293712,141.57483731019522,141.75425916365515,141.90504451038575,143.58102189781022,144.45957651588066,137.39448275862068,,,,,,,
17,148.8377168438724,149.34442169907882,150.22425409047162,155.67868852459017,157.0864815657715,156.59607668301382,154.3755477651183,,,,,,,
18,143.16193853427896,140.41102620087335,136.63012987012988,134.82992518703242,133.2007893438579,128.82424537487827,127.13471971066907,,,,,,,
19,155.95974440894568,154.1360465116279,154.90616324264298,156.8961661341853,158.9723092998955,157.40010325245225,155.33047858942066,,,,,,,
20,118.88277268093782,127.46805421103582,126.7100725952813,122.87609841827768,125.63767482517483,124.33811386353759,116.98169717138103,153.78811121764141,128.64414573753095,150.86174551386623,,,,
21,130.74764397905759,140.66960784313724,142.67822014051524,141.66123925825417,144.47115384615384,143.74265019173413,138.2180293501048,,,,,,,
22,141.22696629213482,143.54117647058823,146.10978835978835,144.55297157622738,144.93039591315454,144.85146699266502,144.27240773286468,126.8902281532501,138.68565510098395,135.14252005663047,159.27584727584727,149.3693438914027,125.11521352313167,150.4723262588431
23,139.17476732161325,144.22700587084148,145.38561484918793,146.06564748201438,148.05267740531127,146.56577266922093,143.2022518765638,,,,,,,
24,132.87660790852786,138.0103000447828,138.41501294219154,137.2472141972761,140.6176236044657,137.3513084853291,134.52691004892736,,,,,,,
