,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.926345609065156,3.6260623229461757,7.138810198300284,9.971671388101985,12.124645892351277,15.864022662889521,19.036827195467424
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6997167138810199,4.759206798866856,7.138810198300284,9.291784702549576,12.011331444759207,14.73087818696884,18.01699716713881
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.039660056657224,4.53257790368272,6.912181303116148,9.178470254957507,11.558073654390936
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.492917847025496,3.5127478753541075,4.305949008498583,4.53257790368272,5.325779036827195,7.478753541076488,10.311614730878187
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3994334277620397,6.23229461756374,8.385269121813032,11.3314447592068,15.29745042492918
5,,,,,,,,,,,,,,,,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4730878186968839,5.212464589235128,7.818696883852692,10.19830028328612,12.577903682719548
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56657223796034,2.6062322946175636,4.192634560906516,6.685552407932011,9.858356940509916
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56657223796034,1.6997167138810199,2.7195467422096318,2.9461756373937678,3.3994334277620397,3.852691218130312
9,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.059490084985836,6.79886685552408,8.951841359773372,12.124645892351275,14.73087818696884,18.923512747875357
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1728045325779037,7.93201133144476,10.084985835694052,10.084985835694052,15.864022662889518
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.606232294617564,5.325779036827196,8.385269121813032,10.538243626062323,12.124645892351275,12.124645892351275,12.124645892351275
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3597733711048159,3.6260623229461757,5.4390934844192635,7.138810198300283,9.178470254957507,11.21813031161473
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.379603399433428,4.9858356940509925,5.439093484419264,8.271954674220964
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13314447592068,3.3994334277620397,6.23229461756374
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7195467422096318,5.325779036827196,8.611898016997168,10.991501416430596,14.844192634560908
19,,,,,,,,,,,,,,,,
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26628895184136,3.8526912181303117,5.6657223796034,7.93201133144476,10.538243626062325
21,,,,,,,,,,,,,,,,
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.626062322946176,6.118980169971672,8.838526912181305,11.104815864022665,14.050991501416433,16.9971671388102,20.1699716713881
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7195467422096318,6.798866855524079,9.745042492917847,11.671388101983002,16.43059490084986
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.152974504249292,5.552407932011332,7.592067988668555
