,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.926345609065156,1.6997167138810199,3.512747875354108,2.8328611898017,2.152974504249292,3.739376770538244,3.1728045325779037
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6997167138810199,3.059490084985836,2.379603399433428,2.152974504249292,2.7195467422096318,2.7195467422096318,3.286118980169972
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.039660056657224,2.492917847025496,2.379603399433428,2.26628895184136,2.379603399433428
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.492917847025496,1.019830028328612,0.7932011331444759,0.226628895184136,0.7932011331444759,2.152974504249292,2.8328611898017
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3994334277620397,2.8328611898017,2.152974504249292,2.9461756373937678,3.96600566572238
5,,,,,,,,,,,,,,,,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4730878186968839,3.739376770538244,2.606232294617564,2.379603399433428,2.379603399433428
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56657223796034,2.039660056657224,1.5864022662889519,2.492917847025496,3.1728045325779037
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56657223796034,1.13314447592068,1.019830028328612,0.226628895184136,0.453257790368272,0.453257790368272
9,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.059490084985836,3.739376770538244,2.152974504249292,3.1728045325779037,2.606232294617564,4.192634560906516
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1728045325779037,4.759206798866856,2.152974504249292,0.0,5.779036827195468
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.606232294617564,2.7195467422096318,3.059490084985836,2.152974504249292,1.5864022662889519,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3597733711048159,2.26628895184136,1.813031161473088,1.6997167138810199,2.039660056657224,2.039660056657224
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.379603399433428,2.606232294617564,0.453257790368272,2.8328611898017
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13314447592068,2.26628895184136,2.8328611898017
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7195467422096318,2.606232294617564,3.286118980169972,2.379603399433428,3.852691218130312
19,,,,,,,,,,,,,,,,
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26628895184136,1.5864022662889519,1.813031161473088,2.26628895184136,2.606232294617564
21,,,,,,,,,,,,,,,,
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.626062322946176,2.492917847025496,2.7195467422096318,2.26628895184136,2.9461756373937678,2.9461756373937678,3.1728045325779037
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7195467422096318,4.079320113314448,2.9461756373937678,1.926345609065156,4.759206798866856
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.152974504249292,3.3994334277620397,2.039660056657224
