,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,19.160958009009068,20.16134635175651,20.25521911376741,20.841233037308918,20.82512701762269,21.41585828511237,22.18961773267568,,,,,,,
1,18.426081932608096,19.266219446758022,19.90722276114809,20.00109552315899,20.614604142124783,21.095356627917337,21.775243313469744,,,,,,,
2,17.624827789620504,18.879339722976365,19.371480884506976,19.343986189082692,19.71947723712629,19.50423701768021,19.59810977969111,,,,,,,
3,18.918223094138703,19.73086591286435,20.023872874635103,20.571003427014272,20.625992817862837,20.891505084209307,22.72064226536862,,,,,,,
4,18.691594198954565,19.598109779691107,20.145240332070284,20.239113094081183,20.598498122438556,20.85262171304697,21.46613033201276,,,,,,,
5,16.530566684862162,16.83496232237097,17.597333094196223,17.652322485044788,17.63621646535856,17.94532944681554,17.91783475139126,,,,,,,
6,17.292937456687415,18.066696904250723,18.265831104010577,18.55883806578133,18.71908889437885,18.87933972297637,19.07847392273622,,,,,,,
7,17.21045337041457,17.370704199012085,18.011707513402158,18.238336408586296,18.39858723718381,18.625216132367946,18.973212484987265,,,,,,,
8,16.35892718052659,17.14407530382795,17.956718122553596,17.94532944681554,18.37109254175953,18.586332761205615,18.945717789562988,,,,,,,
9,15.010542485159828,15.784301932723134,15.850679999309754,16.010930827907274,16.303937789678027,16.464188618275543,16.757195580046297,,,,,,,
10,16.558061380286446,17.05020254181705,17.79646729395608,17.956718122553596,17.917834751391258,18.116968951151115,18.39858723718381,,,,,,,
11,16.26505441851569,16.71831220888396,17.105191932665615,17.26544276126313,17.398198894436373,17.530955027609604,17.663711160782842,,,,,,,
12,16.729700884622016,17.475965636761043,18.050590884564492,18.24972508432435,18.851845027552084,19.343986189082692,19.69198254170201,,,,,,,
13,18.238336408586296,18.531343370357053,19.012095856149603,19.66448784627773,19.69198254170201,19.69198254170201,19.946106132310426,,,,,,,
14,19.211230055909457,20.250501769819238,20.410752598416757,20.864010388785026,20.99676652195826,21.289773483729018,22.23988977957607,,,,,,,
15,13.275278066011413,14.209288342172238,14.635051437116228,14.822796961138026,14.795302265713747,15.342432818092918,15.955941437058705,,,,,,,
16,18.49245999919471,19.293714142182303,19.653099170539672,19.81334999913719,20.106356960907945,20.294102484929745,21.106745303655387,,,,,,,
17,18.46496530377043,19.82473867487525,20.239113094081183,20.344374531830137,20.73125425561179,20.82512701762269,20.985377846220207,,,,,,,
18,18.46496530377043,19.520343037366437,20.03997889432133,20.360480551516364,20.4932366846896,20.426858618102983,21.54861441828561,,,,,,,
19,18.050590884564492,18.98460116072532,19.07847392273622,19.492848341942157,19.746971932550572,20.00109552315899,20.454353313527264,,,,,,,
20,20.360480551516368,20.907611103895537,21.58749778944794,21.454741656274706,21.560003094023664,21.62638116061028,22.189617732675682,21.814126684632082,23.09613331341222,21.96298883749154,,,,
21,18.90683441840065,19.586721103953057,20.078862265483664,20.70847690413568,20.935105799319818,21.228112761090568,21.454741656274706,,,,,,,
22,16.17118165650479,16.917446408643816,17.17156999925223,17.359315523274034,17.46457696102299,17.94532944681554,18.53134337035705,21.74774861804546,20.012484198897045,20.20022972291885,21.239501436828625,18.757972265541184,20.973989170482156,21.74774861804546
23,19.133463313584784,19.653099170539672,20.20022972291885,20.42685861810298,21.001483865906437,21.161734694503952,21.29449082767719,,,,,,,
24,20.25521911376741,20.747360275298014,21.212006741404345,21.665264531772618,22.068250275240498,21.935494142067263,22.775631656217186,,,,,,,
