,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,213.9095127610209,205.42948038176033,208.16523061327928,210.76784847013113,213.0676583493282,209.74342701722574,208.4144651364227,,,,,,,
1,224.06376456161863,215.89983305509182,213.5361570247934,214.15230460921845,214.86090775988288,211.69967456996747,211.44598214285713,,,,,,,
2,226.32769423558898,224.20719178082192,225.239651416122,226.86332453825858,228.15404430705823,226.21273370389085,227.32326283987916,,,,,,,
3,226.63558413719184,228.36174530695078,229.94942748091603,231.4924760601915,232.34144183989386,230.18625756266206,228.43735498839908,,,,,,,
4,219.20151869158877,219.1441635287789,221.85611510791367,224.28721278721278,221.21425178147268,220.32736693358456,220.13883847549909,,,,,,,
5,214.8800298062593,217.15189873417722,216.59093893630993,218.45110410094637,221.41907151819322,216.52676399026765,214.90059523809524,,,,,,,
6,220.982689747004,222.1983575489577,221.69379144062688,224.28011695906432,224.70462232243517,222.85476718403547,222.64235166031574,,,,,,,
7,221.728515625,225.82586750788644,226.13949381989406,228.58209806157353,229.46796657381614,227.7433242506812,227.32044491525423,,,,,,,
8,225.72077438570363,227.35709342560554,223.06109324758842,223.8629792583281,224.67009685230025,222.91671624033313,221.60067302299495,,,,,,,
9,222.4013282732448,220.68824531516185,224.33660933660934,224.57725490196077,223.312693498452,220.41837509491268,221.52604166666666,,,,,,,
10,219.05940594059405,217.02274247491638,217.37868338557993,219.33736396614268,222.01305637982196,218.77391304347827,217.99602272727273,,,,,,,
11,223.95873968492123,223.86744355426075,223.80385409497592,226.81012658227849,227.29761136216914,226.25221238938053,226.22858903265558,,,,,,,
12,230.35893648449039,225.4989898989899,226.29892336922103,227.91929611650485,226.6693641618497,223.31377974543443,224.82108108108108,,,,,,,
13,226.31578947368422,226.68324022346368,228.21443624868283,227.82647943831495,227.4138099902057,225.58642578125,225.0110523786641,,,,,,,
14,221.72448979591837,219.67839472237492,220.18444561219127,220.21758569299553,224.29740323370896,222.72985781990522,219.8566992014197,,,,,,,
15,215.52771362586606,217.47384937238493,218.24705882352941,219.8652550529355,221.36698113207547,219.9963167587477,215.9795046968403,,,,,,,
16,225.60473167916908,225.58297180043385,226.02839442436758,227.05687438180018,228.77761557177615,227.24013474494706,225.21057471264368,,,,,,,
17,231.90318970341355,229.95291709314228,229.997593840231,234.35784543325528,234.08693673190714,232.92197949175213,233.30148992112183,,,,,,,
18,225.8628841607565,223.48526200873363,221.57922077922078,220.44488778054864,221.86087814504194,218.6251217137293,216.58318264014466,,,,,,,
19,232.0888178913738,228.83139534883722,231.7107162687396,231.41799787007454,232.30721003134795,230.35570469798657,230.38337531486147,,,,,,,
20,209.79918450560652,210.6723136495644,209.28402903811252,208.92267135325133,211.77928321678323,208.3024771838331,206.46173044925123,231.27468839884946,213.04633887513265,227.11378466557912,,,,
21,222.30942408376964,224.2156862745098,223.8992974238876,224.59520578923565,226.07036713286712,223.13975287601193,224.11781970649895,,,,,,,
22,220.1131086142322,220.8249134948097,221.42460317460316,222.2797157622739,223.37292464878672,222.98838630806847,225.27768014059754,212.3745157124408,223.00828586224753,222.90608777725342,232.26169026169026,224.47341628959276,221.32962633451956,229.88181439866833
23,227.80455015511893,229.76956947162427,229.56658932714618,231.44919064748203,231.47888550282977,229.6939123031077,229.3653044203503,,,,,,,
24,218.89899952358266,221.80967308553517,221.28688524590163,220.1390837804375,221.43700159489634,219.38144329896906,218.03123823861497,,,,,,,
