,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,3.6740087756743502,3.852413591838881,4.010099291926006,4.184906226072739,4.223604673657011,4.316561377521247,4.3629250075917865,,,,,,,
1,3.765307921859155,3.9147478397824695,4.2238934081710315,4.320358526790745,4.3550145729387975,4.428833212867276,4.448955342371558,,,,,,,
2,3.8683772915490002,4.060577492552937,4.1591853933520175,4.242533355265563,4.38608614577125,4.40697335060706,4.415625997898512,,,,,,,
3,4.2935154738323345,4.274317141430983,4.432248136274079,4.56456771946192,4.747857892211514,4.767131075123096,4.848043132257451,,,,,,,
4,3.8627369728478933,3.9172877874989944,4.051974421305783,4.146589197887226,4.322627756855309,4.325209323076425,4.373832194824238,,,,,,,
5,3.4871990382098264,3.487567127090229,3.6379354987538144,3.8349767268397863,3.8107231792148926,3.9247994109842126,4.04004321677201,,,,,,,
6,3.816139334619823,3.8852005531056566,3.979758323527751,4.037341429350682,4.160846010514192,4.215214669249427,4.238974668364393,,,,,,,
7,3.905157712454353,3.9069494066717283,4.134061437101248,4.221818000829192,4.3200000915510355,4.4073649341885055,4.426157338468508,,,,,,,
8,3.3745544643644867,3.45810191138345,3.6592209424418956,3.7661815232399807,3.8407204454897967,3.8601794161932723,3.9383838923150045,,,,,,,
9,2.897196960290329,3.052675823162014,3.1286687444055685,3.23782214078699,3.2804348177196734,3.30796764839443,3.300377318505001,,,,,,,
10,3.5869020754089167,3.673259546739421,3.7593492284639045,3.871834030251987,3.9893300901130004,4.013272798743792,4.132277063585593,,,,,,,
11,3.6169407297460583,3.60558304853053,3.751504156729263,3.795795468707269,3.861784657073759,3.9340893465225903,4.019117735835017,,,,,,,
12,3.2902238890527533,3.4686477490373053,3.592691051126185,3.7270038891693735,3.8229249116948143,3.8544516380226206,3.8768434760932786,,,,,,,
13,4.13570550092431,4.22752272521849,4.420064936496063,4.54257088133899,4.614411827162516,4.618051896862053,4.634441128906761,,,,,,,
14,3.5145331249716936,3.638685372453944,3.7397109847741774,3.9182393646296103,3.897946215188618,4.00015564043108,4.1593874357264475,,,,,,,
15,2.7963659587719696,2.780403006781552,2.8791516711294434,2.9154327560347495,2.9211352144761635,2.9402975388530552,3.0180330314322834,,,,,,,
16,4.029463764392371,4.126733741363985,4.228655052527249,4.348119451528924,4.396227632421362,4.42282733273802,4.438433166235123,,,,,,,
17,4.087391502048958,4.150509392367614,4.300323732419769,4.415579933784273,4.536027107394146,4.629894890951138,4.666386132663116,,,,,,,
18,3.9220452464461135,4.1040077496503145,4.166170744468813,4.3021173004726245,4.303430117174909,4.361733151308838,4.534587522836633,,,,,,,
19,3.5494026156420198,3.6889662560101066,3.8706800077586014,4.0092728874356425,4.050173236383939,4.071384045490691,4.092183243056636,,,,,,,
20,4.135822237846212,4.251851813449313,4.408516306963489,4.51791865505991,4.468495085379664,4.526637996717401,4.652093892803099,4.000580597257732,5.347278798596954,4.945219056324495,,,,
21,4.492644978082339,4.59406836652821,4.668438837699357,4.73535337499184,4.935283900364622,4.961155903894496,5.003785000991273,,,,,,,
22,3.5726518914942,3.646086579846593,3.7857214183857204,3.891978427878837,3.9464475894166595,3.932419349701061,3.9066433094677455,4.458420790289591,4.047725815354015,4.641193693685586,4.742366537080359,3.934445369970273,4.708849739199097,4.833720307115919
23,4.551610347816186,4.635801291165528,4.747685773724513,4.8369496110930195,4.937520658436113,4.978526226789146,5.031882871980257,,,,,,,
24,4.521803518132164,4.642727857264467,4.711243090664546,4.879950697611832,5.048888376760264,5.059659094773241,5.152862010504035,,,,,,,
