,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,175.95185614849188,162.47720042417816,161.7410035478966,166.80233122875183,171.10652591170825,168.05711695376246,166.88912949328713,,,,,,,
1,190.44635193133047,178.7985531441291,171.38997933884298,173.51703406813627,176.00536847242557,171.31334263133425,172.18258928571427,,,,,,,
2,188.89598997493735,189.11586757990867,187.29084967320262,190.43746701846965,193.9185986604843,189.88276907529055,191.0679758308157,,,,,,,
3,188.0155412647374,191.68391679350583,190.1388358778626,194.26174190606474,196.59486952675806,193.95548833189284,190.7927300850735,,,,,,,
4,185.82067757009347,186.4308768154922,186.0693730729702,190.13986013986013,190.73301662707837,188.0522845030617,186.64564428312158,,,,,,,
5,176.7414307004471,180.60056258790436,177.58305975049245,182.1539432176656,185.3124215809285,180.08759124087592,177.63214285714287,,,,,,,
6,184.81291611185085,187.43398610233734,185.14526823387584,189.70877192982456,191.4425028184893,188.02660753880266,187.44256940664127,,,,,,,
7,187.63736979166666,193.001261829653,191.6115361977634,196.34435575826683,198.9476323119777,195.99128065395095,195.90889830508473,,,,,,,
8,191.94713328369323,195.1349480968858,187.01221864951768,188.073538654934,190.5102905569007,188.87031528851873,186.9927089175547,,,,,,,
9,188.72106261859582,188.66524701873936,188.26945126945128,189.58588235294118,191.06037151702787,188.11617312072892,187.45907738095238,,,,,,,
10,179.54809052333806,179.0428093645485,175.49153605015675,182.46856106408706,184.63738872403562,181.48,180.22670454545454,,,,,,,
11,187.2873218304576,189.17042971595046,187.27666896077082,193.44836775483012,194.61265332472564,192.63716814159292,191.95255699322243,,,,,,,
12,196.29911373707534,192.07609427609427,191.02786573780875,193.4023058252427,192.0549132947977,188.63807415605976,189.6491891891892,,,,,,,
13,189.4695446481372,192.3899441340782,192.25026343519494,194.41875626880642,194.2649363369246,191.8759765625,189.69822200864968,,,,,,,
14,186.98199279711883,185.29026937877956,183.1928533893852,185.91306507699952,190.14894659480646,188.46777251184835,184.69121561668146,,,,,,,
15,177.4930715935335,182.2039748953975,178.60392156862744,185.31183830606352,185.92830188679244,184.21546961325967,179.23569598633645,,,,,,,
16,190.27466820542412,190.46854663774403,189.81930820856996,194.27101879327398,195.8204379562044,193.28392685274304,189.73103448275862,,,,,,,
17,200.22271964185785,198.1704196519959,197.77237728585177,205.03981264637002,206.04142011834318,204.22871154703523,203.92550394390886,,,,,,,
18,192.55732860520095,189.62227074235807,184.5838961038961,185.34014962593517,186.24518993586582,181.8919182083739,179.48508137432188,,,,,,,
19,201.2517571884984,198.49941860465117,199.73126041088284,202.88764643237488,204.79676071055383,203.00258131130613,202.2337531486146,,,,,,,
20,169.84556574923548,171.8697967086157,166.98411978221415,171.3066783831283,172.5437062937063,169.1303780964798,165.41347753743761,201.63470757430488,176.61337106473295,198.02487765089722,,,,
21,183.9764397905759,187.85098039215686,186.3264637002342,191.03573043871552,192.30594405594405,188.91648913506603,187.84318658280924,,,,,,,
22,188.86067415730338,188.75501730103807,189.05026455026456,192.5891472868217,193.55044699872286,192.58863080684597,194.13415348564735,175.781317262161,190.93112377006733,189.36385087305334,205.05534105534105,195.670814479638,183.65969750889678,199.8052434456929
23,191.27766287487074,193.66536203522506,192.99257540603247,196.89658273381295,198.7696996081846,195.92762877820348,193.67264386989157,,,,,,,
24,181.89804668889948,185.67890729959694,184.2765314926661,187.8543128353281,187.95414673046253,185.78588421887392,183.0368837034249,,,,,,,
